"mjd","residual"
57734.4610277886,700131.408691
57734.4610288215,546146.30127
57734.461029857,625071.289062
57734.4610308908,548111.14502
57734.4610319268,666960.449219
57734.4610329653,995147.521973
57734.4610339966,705983.520508
57734.4610350339,933852.539062
57734.4610360641,548765.319824
57734.4610371041,1012492.553711
57734.4610381329,504778.869629
57734.4610391705,765184.875488
57734.4610402085,1052533.569336
57734.4610412382,618939.880371
57734.461042277,982791.748047
57734.461043305,410748.504639
57734.4610443505,1344389.160156
57734.4610453787,790017.272949
57734.4610464128,734935.36377
57734.4610474497,932438.720703
57734.4610484835,862157.714844
57734.4610495159,661422.790527
57734.461050551,703049.926758
57734.4610515835,518140.014648
57734.4610526203,702932.617188
57734.461053653,532180.541992
57734.4610546946,1130287.597656
57734.4610557262,869914.367676
57734.4610567579,615038.452148
57734.4610577918,547704.040527
57734.4610588295,814055.969238
57734.4610598682,1165564.941406
57734.4610608948,471248.260498
57734.461061929,428589.72168
57734.4610629619,274590.209961
57734.4610639987,460992.858887
57734.4610650379,853092.834473
57734.4610660699,623996.398926
57734.4610671072,857185.058594
57734.461068142,863826.782227
57734.4610691753,747728.637695
57734.4610702144,1137422.729492
57734.4610712455,827373.352051
57734.4610722795,773537.841797
57734.4610733139,750906.25
57734.4610743501,881512.145996
57734.4610753851,913737.854004
57734.4610764167,651738.525391
57734.4610774539,869994.689941
57734.4610784856,617749.816895
57734.4610795219,756808.288574
57734.4610805532,469868.988037
57734.4610815914,775594.543457
57734.4610826236,564769.714355
57734.4610836607,773452.880859
57734.4610846939,646940.307617
57734.4610857283,627021.606445
57734.4610867622,560414.550781
57734.461087799,748277.22168
57734.4610888325,649698.120117
57734.4610898661,555479.736328
57734.4610909071,1099790.771484
57734.4610919438,1281512.084961
57734.4610929711,642004.516602
57734.4610940135,1315023.4375
57734.4610950445,1001903.930664
57734.4610960777,877358.703613
57734.4610971102,690962.158203
57734.4610981422,461839.416504
57734.4610991789,636898.071289
57734.4611002153,784719.116211
57734.4611012482,637074.21875
57734.4611022812,494501.434326
57734.461103318,676431.335449
57734.4611043518,608549.743652
57734.461105387,647999.084473
57734.461106425,941358.215332
57734.4611074579,791116.882324
57734.4611084928,812897.644043
57734.4611095248,581647.216797
57734.461110554,109783.935547
57734.4611115914,349100.463867
57734.4611126268,409756.04248
57734.4611136595,244461.807251
57734.4611146952,333319.244385
57734.4611157406,1262877.685547
57734.4611167719,972457.519531
57734.4611178061,929135.925293
57734.4611188372,626435.668945
57734.4611198717,613129.516602
57734.4611209068,652805.603027
57734.4611219424,732576.843262
57734.461122972,295167.419434
57734.4611240037,47881.500244
57734.4611250403,211278.4729
57734.461126079,557174.316406
57734.4611271086,121120.681763
57734.4611281487,597118.469238
57734.4611291836,615659.973145
57734.4611302192,699611.694336
57734.4611312521,548642.089844
57734.4611322846,361307.312012
57734.4611333197,399747.375488
57734.4611343594,831845.458984
57734.4611353903,509083.618164
57734.4611364218,237686.859131
57734.4611374625,760854.492188
57734.4611384994,957502.746582
57734.461139532,780980.041504
57734.4611405661,726557.495117
57734.4611415978,477135.101318
57734.4611426349,689616.027832
57734.4611436718,879581.420898
57734.4611447072,948289.916992
57734.461145737,525833.496094
57734.4611467779,1065816.52832
57734.4611478097,815732.60498
57734.4611488414,563634.70459
57734.4611498786,779838.623047
57734.4611509129,752650.32959
57734.4611519483,815858.154297
57734.4611529875,1211393.920898
57734.4611540143,530963.989258
57734.4611550536,930652.46582
57734.4611560898,1064598.999023
57734.4611571169,415682.128906
57734.4611581509,359454.864502
57734.4611591909,817347.717285
57734.4611602286,1078872.070312
57734.4611612601,812532.104492
57734.4611622914,523452.026367
57734.4611633261,525579.589844
57734.4611643616,602110.473633
57734.4611653995,879037.29248
57734.4611664287,407296.569824
57734.4611674636,432499.11499
57734.4611685069,1180332.397461
57734.4611695402,1061424.316406
57734.4611705788,1401148.55957
57734.4611716051,678396.66748
57734.4611726403,725205.932617
57734.4611736741,653035.705566
57734.4611747081,598480.46875
57734.4611757463,902071.655273
57734.4611767809,900785.461426
57734.4611778157,915035.522461
57734.4611788485,752781.677246
57734.4611798811,576453.613281
57734.4611809143,451735.046387
57734.4611819525,750433.166504
57734.4611829872,760644.104004
57734.4611840209,674375.12207
57734.4611850559,703300.292969
57734.4611860868,380202.697754
57734.461187123,520448.120117
57734.4611881617,862938.720703
57734.4611891948,730430.053711
57734.4611923005,883698.486328
57734.4611933361,962891.540527
57734.4611943672,658511.657715
57734.4611954053,950261.59668
57734.4611964342,462143.707275
57734.461197472,725700.378418
57734.4611985065,713683.898926
57734.4611995423,814598.571777
57734.4612005771,827749.023438
57734.4612016094,623987.548828
57734.461202646,791406.555176
57734.4612036775,524462.585449
57734.461204718,1028532.104492
57734.4612057451,370613.800049
57734.4612067828,635753.356934
57734.4612078163,538193.359375
57734.461208858,1143927.490234
57734.4612098853,508830.230713
57734.4612109213,626263.305664
57734.4612119562,649171.875
57734.461212991,662755.859375
57734.4612140301,1040661.865234
57734.4612150663,1180499.145508
57734.4612160988,995500.610352
57734.4612171289,602695.556641
57734.4612181631,560297.241211
57734.4612192001,766651.123047
57734.4612202349,772388.671875
57734.4612212703,839252.685547
57734.4612223067,994821.533203
57734.46122334,878844.116211
57734.4612243689,377914.672852
57734.4612254082,781454.223633
57734.46122644,532815.246582
57734.4612274783,846699.21875
57734.4612285118,751770.874023
57734.4612295474,829784.301758
57734.4612305812,754027.770996
57734.4612316194,1065014.160156
57734.4612326512,812859.313965
57734.4612336824,521151.916504
57734.4612347206,826254.577637
57734.4612357553,825966.61377
57734.4612367864,522019.592285
57734.4612378214,548710.876465
57734.4612388565,591192.016602
57734.461239891,573721.862793
57734.4612409315,1080775.268555
57734.4612419563,231928.665161
57734.4612429977,815274.475098
57734.4612440293,549899.291992
57734.461245064,553754.02832
57734.4612461023,866769.958496
57734.4612471349,695708.190918
57734.4612481706,780210.266113
57734.4612492054,793893.798828
57734.4612502469,1384431.762695
57734.4612512721,570282.470703
57734.4612523079,673555.786133
57734.4612533455,922641.052246
57734.4612543762,584053.344727
57734.4612554118,667470.76416
57734.4612564469,700847.595215
57734.4612574797,541243.103027
57734.4612585173,795782.287598
57734.4612595505,670183.776855
57734.4612605843,601006.164551
57734.4612616195,643893.493652
57734.4612626537,604492.553711
57734.4612636896,710864.135742
57734.4612647246,741724.54834
57734.4612657646,1208558.349609
57734.4612667917,557280.029297
57734.4612678316,1010656.921387
57734.4612688638,798272.827148
57734.4612699025,1146167.236328
57734.4612709302,548252.929688
57734.4612719692,915286.437988
57734.4612730041,941313.171387
57734.4612750782,1354395.629883
57734.4612761036,555685.119629
57734.4612771456,1189780.395508
57734.4612781777,971455.01709
57734.4612792122,955572.387695
57734.4612802436,679362.182617
57734.461281279,741856.079102
57734.4612823113,540968.87207
57734.4612833481,726173.522949
57734.4612843878,1154117.1875
57734.4612854219,1110100.708008
57734.4612864553,1001653.869629
57734.4612874904,1038330.078125
57734.461288518,435612.243652
57734.4612895521,388205.841064
57734.4612905908,737764.648438
57734.4612916303,1151162.841797
57734.4612926636,1032733.276367
57734.4612936951,761003.479004
57734.4612947278,596743.95752
57734.4612957716,1381411.254883
57734.4612968035,1149284.545898
57734.4612978322,636396.972656
57734.4612988708,975266.296387
57734.4612999063,1048134.155273
57734.4613009402,984330.078125
57734.4613019754,1026172.363281
57734.4613030082,871358.642578
57734.4613040452,1067988.28125
57734.461305075,653066.345215
57734.4613061063,366710.083008
57734.4613071467,863034.423828
57734.4613081808,811773.254395
57734.4613092106,389716.674805
57734.4613102535,1104059.082031
57734.4613112846,800205.200195
57734.4613123207,923976.074219
57734.4613133516,600935.48584
57734.461314385,489375.671387
57734.4613154179,337845.367432
57734.4613164541,471341.522217
57734.4613174909,655150.512695
57734.4613185271,796062.62207
57734.4613195652,1092785.15625
57734.4613205969,838414.428711
57734.4613216275,482252.166748
57734.4613226666,873461.425781
57734.4613237034,1052966.552734
57734.4613247331,626717.895508
57734.4613257659,466745.117188
57734.4613268014,538198.364258
57734.4613278383,738002.685547
57734.4613288761,1001996.948242
57734.4613299056,559452.941895
57734.4613309391,464688.50708
57734.4613319779,816138.122559
57734.4613330078,409730.34668
57734.4613340429,448922.271729
57734.4613350801,670693.359375
57734.461336117,863929.870605
57734.4613371499,710251.098633
57734.4613381828,559413.269043
57734.4613392176,569403.259277
57734.4613402535,683343.139648
57734.4613412894,787389.160156
57734.4613423217,584950.98877
57734.4613433561,558414.978027
57734.4613443954,963385.070801
57734.4613454306,1010360.656738
57734.4613464652,1005691.833496
57734.4613474965,716609.863281
57734.461348534,965874.450684
57734.4613495651,652945.19043
57734.4613506011,770280.761719
57734.4613516332,553690.185547
57734.461352672,905791.748047
57734.4613537054,803034.118652
57734.4613547418,948516.784668
57734.4613578426,680705.993652
57734.4613588806,972277.648926
57734.4613609479,795351.135254
57734.4613650887,987495.544434
57734.4613661226,919597.412109
57734.461367152,466675.170898
57734.4613712924,617533.447266
57734.4613733654,935538.452148
57734.4613743952,518833.984375
57734.4613754328,776829.589844
57734.4613775021,776683.105469
57734.4613785359,698864.196777
57734.4613795731,921264.953613
57734.4613806038,576595.825195
57734.4613816409,788023.620605
57734.4613826715,442007.629395
57734.4613837026,135786.270142
57734.4613847411,466898.223877
57734.4613857821,1018443.237305
57734.4613878493,836084.716797
57734.4613888764,182281.37207
57734.4613899132,368468.62793
57734.4613919867,726809.326172
57734.4613930198,595799.804688
57734.4613940553,670493.225098
57734.4613950881,508162.475586
57734.4613961192,202477.890015
57734.4613971556,352133.331299
57734.4613981946,729600.158691
57734.4613992311,889082.03125
57734.4614002651,830466.369629
57734.4614012968,578795.410156
57734.4614023352,900981.140137
57734.4614033724,1117677.368164
57734.4614044027,738618.225098
57734.4614054371,719397.094727
57734.4614064749,989657.104492
57734.4614075084,890388.305664
57734.4614085475,1277059.570312
57734.461409578,914257.446289
57734.4614106118,845016.906738
57734.4614116439,623817.871094
57734.4614126768,473711.94458
57734.4614137141,705528.808594
57734.4614147449,371871.307373
57734.4614157858,911989.929199
57734.4614168165,565141.784668
57734.4614178545,859619.018555
57734.4614188886,809020.263672
57734.461419922,701924.621582
57734.4614209551,565620.300293
57734.4614219919,753292.358398
57734.4614230274,823417.358398
57734.4614240565,344119.689941
57734.4614250941,599657.043457
57734.4614261365,1272418.945312
57734.4614271714,1291225.463867
57734.4614282009,846798.583984
57734.461429235,794379.577637
57734.4614302682,675187.133789
57734.4614313022,612166.748047
57734.4614323354,489350.646973
57734.4614333682,333560.180664
57734.4614344041,439815.063477
57734.4614354426,771543.457031
57734.4614364716,278809.143066
57734.4614375124,816683.47168
57734.4614385463,749504.089355
57734.4614395773,429031.341553
57734.4614406145,651526.428223
57734.4614416511,822278.442383
57734.4614426846,718150.268555
57734.4614437169,521605.224609
57734.4614447586,1129570.3125
57734.4614457939,1184499.267578
57734.4614468204,482085.723877
57734.4614478588,804809.509277
57734.4614488934,797974.42627
57734.4614499282,808064.025879
57734.46145096,564053.100586
57734.4614519948,578882.324219
57734.4614530271,375733.001709
57734.461454066,743141.540527
57734.4614551023,883063.659668
57734.4614561357,770732.055664
57734.4614571692,674429.80957
57734.4614582068,925379.882812
57734.461459239,718695.922852
57734.4614602728,642347.106934
57734.4614613056,483227.69165
57734.4614623429,711350.036621
57734.4614633782,769898.193359
57734.4614644122,710699.829102
57734.4614654463,662397.155762
57734.4614664881,1276116.333008
57734.4614675155,654550.048828
57734.4614685532,916669.799805
57734.4614695865,804554.443359
57734.4614706206,751146.057129
57734.4614716611,1255705.078125
57734.4614726913,874748.046875
57734.4614737273,989847.229004
57734.4614747627,1053299.316406
57734.4614757984,1147512.207031
57734.4614768321,1060135.498047
57734.461477864,822686.767578
57734.4614788991,866811.096191
57734.4614799307,598255.493164
57734.4614809704,1039387.329102
57734.4614820043,973558.227539
57734.4614830416,1195390.258789
57734.4614840747,1060759.887695
57734.4614851048,669962.036133
57734.4614861403,747972.717285
57734.4614871701,330297.271729
57734.4614882112,882976.928711
57734.461489244,723369.07959
57734.461490278,665462.158203
57734.4614913093,376083.984375
57734.4614923467,616636.84082
57734.4614933871,1113956.298828
57734.4614944193,899963.928223
57734.4614954535,857099.182129
57734.4614964839,495082.336426
57734.4614975175,402792.022705
57734.4614985566,788620.361328
57734.4614995921,857450.256348
57734.4615006298,1123102.905273
57734.4615016599,728744.567871
57734.4615026923,537109.191895
57734.4615037271,543874.389648
57734.4615047671,1012270.812988
57734.4615058013,967651.977539
57734.4615068311,554574.890137
57734.4615078654,523182.495117
57734.4615089037,836874.084473
57734.4615099392,910465.332031
57734.4615109681,408419.921875
57734.4615120064,726662.719727
57734.461513038,463070.404053
57734.4615140779,914172.607422
57734.4615151064,381529.693604
57734.4615161475,938110.900879
57734.4615171795,714946.655273
57734.4615182088,253945.648193
57734.461519245,385889.892578
57734.4615202837,730346.008301
57734.4615213167,592083.190918
